created_at,content,interactions,source,sentiment,probas
"Apr 3, 2024 @ 09:46:53.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Pinche delirio de persecución 😌

#NarcoPresidenteAMLO30 #NarcoCandidataClaudia30",1,https://twitter.com/kefren72/status/1775550548181188643,NEG,"{'NEG': 0.6676153540611267, 'NEU': 0.30310165882110596, 'POS': 0.029283052310347557}"
"Apr 3, 2024 @ 09:24:07.000","@DoctorZamudio ¿Gratis...?

En Benito Juárez todo lo cobran... El campo de fútbol junto a la @BJAlcaldia lo cobran, las clases de natación en la alberca olímpica las cobran, el Polideportivo de Portales cobran membresía 😡🤬😡🤬😡

¿Es lo que quieren que haga  @STaboadaMx con la CDMX ?",1,https://twitter.com/TonaKlingsor/status/1775544818665476310,NEG,"{'NEG': 0.9500173926353455, 'NEU': 0.04518921300768852, 'POS': 0.004793292377144098}"
"Apr 3, 2024 @ 09:20:32.000","@chavez_j28 @ClaraBrugadaM @STaboadaMx @UCS_GCDMX Hola buen día.
Puede presentar su queja o denuncia en las oficinas centrales del IECM en Huizaches 25, Colonia Rancho Los Colorines, Tlalpan, C.P. 14386, CDMX, o por correo electrónico en la cuenta: oficialiadepartes@iecm.mx",1,https://twitter.com/iecm/status/1775543915745006045,NEU,"{'NEG': 0.22042615711688995, 'NEU': 0.7104991674423218, 'POS': 0.06907466053962708}"
"Apr 3, 2024 @ 09:04:32.000","@ClaraBrugadaM Es la solución para resolver los problemas que tenemos en nuestra CDMX
#SantiagoTaboadaCártelInmobiliario con mente PANISTA de favorecer a empresarios y antiguos colaboradores de @FelipeCalderon prometen y firman con sangre pero ellos seràn multimill el pueblo 0.",1,https://twitter.com/copenhague2008/status/1775539891549433946,NEG,"{'NEG': 0.9134632349014282, 'NEU': 0.07266571372747421, 'POS': 0.013871059753000736}"
"Apr 3, 2024 @ 08:55:49.000","@AlessandraRdlv ¿y ahora con quien te encerraras?, Tabe, Alito, o el rataboada, te conocemos y no ganaras NADA.",1,https://twitter.com/aguilar_ituarte/status/1775537697127313615,NEG,"{'NEG': 0.9534490704536438, 'NEU': 0.04062217101454735, 'POS': 0.005928738508373499}"
"Apr 3, 2024 @ 08:51:07.000",@skyelmatador @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Y que además graba mientras maneja,1,https://twitter.com/SaldivarElba/status/1775536513188569563,NEU,"{'NEG': 0.16113345324993134, 'NEU': 0.5374530553817749, 'POS': 0.30141350626945496}"
"Apr 3, 2024 @ 08:49:21.000",@IvonneTheresaC @Sebas_RM @lumendoz @STaboadaMx @LuisMendozaBJ @AAtaydeR @AleReyesSh @CitlaHM @martibatres @Claudiashein @ASanchezMiranda @DanyAlvarezca Fíjate que tiene toda la razón,1,https://twitter.com/arvanegas/status/1775536070471324054,NEU,"{'NEG': 0.21190279722213745, 'NEU': 0.5307765603065491, 'POS': 0.2573206424713135}"
"Apr 3, 2024 @ 08:45:59.000",@Pr0gr4m4d0r_MEX @NanoDante6 @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Seguir los delirios de persecución a rodmud,1,https://twitter.com/Cons_guajarda/status/1775535222236569605,NEG,"{'NEG': 0.7142466902732849, 'NEU': 0.25990140438079834, 'POS': 0.0258518997579813}"
"Apr 3, 2024 @ 08:22:55.000",@ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Pero apenas empezaron las campañas ¿Por qué había propaganda de Núñez si apenas empezó esta semana la campaña?,1,https://twitter.com/Mesthern/status/1775529418418536676,NEG,"{'NEG': 0.6176484227180481, 'NEU': 0.3573097884654999, 'POS': 0.02504178136587143}"
"Apr 3, 2024 @ 08:22:55.000",@ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Pero apenas empezaron las campañas ¿Por qué había propaganda de Núñez si apenas empezó esta semana la campaña?,1,https://twitter.com/Mesthern/status/1775529418418536676,NEG,"{'NEG': 0.6176484227180481, 'NEU': 0.3573097884654999, 'POS': 0.02504178136587143}"
"Apr 3, 2024 @ 08:21:24.000","@Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Si, su jeta está en toda av Azcapotzalco hasta en postes y árboles son un asco esos morenos",1,https://twitter.com/ElizabethRivasC/status/1775529036132806887,NEG,"{'NEG': 0.9650910496711731, 'NEU': 0.026794517412781715, 'POS': 0.008114481344819069}"
"Apr 3, 2024 @ 08:21:24.000","@Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Si, su jeta está en toda av Azcapotzalco hasta en postes y árboles son un asco esos morenos",1,https://twitter.com/ElizabethRivasC/status/1775529036132806887,NEG,"{'NEG': 0.9650910496711731, 'NEU': 0.026794517412781715, 'POS': 0.008114481344819069}"
"Apr 3, 2024 @ 08:13:41.000","@STaboadaMx @GamoMonte Y desde hace 2 semanas el agua de la alcaldía Benito Juárez está contaminada porque tiene un fuerte olor a combustible, se ha reportado al sistema de aguas de la Cd. De México y dicen que no pasa nada. Qué  necesitamos hacer para nos hagan caso? @martibatres",1,https://twitter.com/Gisell35286606/status/1775527091682836870,NEG,"{'NEG': 0.9504784345626831, 'NEU': 0.04571080580353737, 'POS': 0.00381080131046474}"
"Apr 3, 2024 @ 08:11:43.000","Temporada de camaleones
Xóchitl y Taboada sonríen a la comunidad LGBT+ pero su partido (PAN) le da de patadas.

Quieren confundirlos, diciendo una cosa y en el congreso votan en contra de sus intereses que están luchando

Pinche PRIAN vota por la tortura y maltrato a la comunidad https://t.co/Jjml0PDe0t",1,https://twitter.com/Jesus163429/status/1775526600529924102,NEG,"{'NEG': 0.9791393280029297, 'NEU': 0.015732651576399803, 'POS': 0.005127913784235716}"
"Apr 3, 2024 @ 08:07:19.000","@FreddyOliviery @pedroferriz3 @lopezobrador_ @Claudiashein @CitlaHM @mario_delgado @RicardoBSalinas No mames, que diferencia tan abismal, de todas formas, votaré por Xochitl y Taboada",1,https://twitter.com/Gerardo25419046/status/1775525490406625673,NEG,"{'NEG': 0.7297018766403198, 'NEU': 0.22254428267478943, 'POS': 0.04775378480553627}"
"Apr 3, 2024 @ 07:45:18.000",@ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM No sé si notaste o te ha tocado ver que hay propaganda de @NancyNunezmx desde hace meses cuando curiosamente las campañas empezaron esta semana.,1,https://twitter.com/Mesthern/status/1775519950028869890,NEG,"{'NEG': 0.8483380675315857, 'NEU': 0.14343392848968506, 'POS': 0.008227881044149399}"
"Apr 3, 2024 @ 07:45:18.000",@ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM No sé si notaste o te ha tocado ver que hay propaganda de @NancyNunezmx desde hace meses cuando curiosamente las campañas empezaron esta semana.,1,https://twitter.com/Mesthern/status/1775519950028869890,NEG,"{'NEG': 0.8483380675315857, 'NEU': 0.14343392848968506, 'POS': 0.008227881044149399}"
"Apr 3, 2024 @ 07:19:22.000","@AlessandraRdlv Cuauhtémoc con
ALESSANDRA RdlV, sin duda.
Xóchitl Gálvez. 
Santiago Taboada.
Alessandra Rojo de la Vega.
MÉXICO.
CDMX
ALC. CUAUHTÉMOC.
  ❤️ 🗳️ ❤️ 🇲🇽 🗳️ ❤️ https://t.co/ADs5wksEDb",1,https://twitter.com/ericguth50/status/1775513424593608822,NEU,"{'NEG': 0.1635603904724121, 'NEU': 0.7187443971633911, 'POS': 0.11769518256187439}"
"Apr 3, 2024 @ 05:15:09.000","""Vamos a ganar #Tlalpan, vamos a ganar la #CDMX"": @HectorHugoHdez . @alfagonzalezm @STaboadaMx @XochitlGalvez https://t.co/xzFmMpjETN",1,https://twitter.com/Checatesta2/status/1775482164911468728,NEU,"{'NEG': 0.18482714891433716, 'NEU': 0.6014332175254822, 'POS': 0.21373964846134186}"
"Apr 3, 2024 @ 03:13:19.000","🔥🔥🔥#Martí @martibatres:

Ya casi 2 meses de que #MarinaRobles 
@mroblesg
@SEDEMA_CDMX
No atiende tu indicación de:

Limpiar (Espejear):

#CanalNacional
#Tramo1 
#Churubusco
#Coyoacán

FYI:
#Candidat@s:

@XochitlGalvez 
@Claudiashein
 
&amp;
@STaboadaMx 
@ClaraBrugadaM
 
Atentos.Gx https://t.co/YJNzMDOG2E",1,https://twitter.com/CanalTramo/status/1775451506025628141,NEG,"{'NEG': 0.6605533361434937, 'NEU': 0.312310129404068, 'POS': 0.027136575430631638}"
"Apr 3, 2024 @ 02:36:25.000","@ggomezg89 @JorgeRoHe @STaboadaMx @giogutierrezag @AlessandraRdlv @lialimon @MargaretSaldana @LuisMendozaBJ Maaaaas, tiene apoyo de las televisoras, los ""intelectuLes"", empresarios, INE, EEUU ESPAÑA, EL NARCO, CARTEL INMOBILARIO, MILLONES QUE LE MANDO EL NARCO CABEZA DE VACA, etc. te parece poco? es inevitable su derrota,",1,https://twitter.com/Virginial1936/status/1775442216074309954,NEG,"{'NEG': 0.9203490614891052, 'NEU': 0.06604587286710739, 'POS': 0.01360511314123869}"
"Apr 3, 2024 @ 02:32:42.000","ESTE ES EL GOBIERNO DE CAGADA DE ANDRES MANUEL LOPEZ OBRADOR QUE HOY EN EL 2024 YA LLEVA MAS DE 2 MILLONES DE ASESINATOS DE ABORTOS CON SU SERVILISMO A SATANAS, ES MEJOR VOTAR POR Xóchitl Gálvez Ruiz TABOADA Y PANISTAS PARA RECONSTRUIR LA CONSTITUCION BAJO LA LEY DE DIOS CATOLICA https://t.co/vJqn9msDWS",1,https://twitter.com/Manuel_PatGut/status/1775441281222692905,NEG,"{'NEG': 0.9595338106155396, 'NEU': 0.030738363042473793, 'POS': 0.009727893397212029}"
"Apr 3, 2024 @ 02:32:42.000","ESTE ES EL GOBIERNO DE CAGADA DE ANDRES MANUEL LOPEZ OBRADOR QUE HOY EN EL 2024 YA LLEVA MAS DE 2 MILLONES DE ASESINATOS DE ABORTOS CON SU SERVILISMO A SATANAS, ES MEJOR VOTAR POR Xóchitl Gálvez Ruiz TABOADA Y PANISTAS PARA RECONSTRUIR LA CONSTITUCION BAJO LA LEY DE DIOS CATOLICA https://t.co/vJqn9msDWS",1,https://twitter.com/Manuel_PatGut/status/1775441281222692905,NEG,"{'NEG': 0.9595338106155396, 'NEU': 0.030738363042473793, 'POS': 0.009727893397212029}"
"Apr 3, 2024 @ 02:03:08.000","SE ESTA CAYENDO SANTIAGO TAJADA, PERDÓN TABOADA
😂😂😂
El #Pan y la corrupción de #SantiagoTajada digo #SantiagoTaboada #Pri #Pan https://t.co/WDCUBLY5jK",1,https://twitter.com/Anonymous05600/status/1775433841391575384,NEG,"{'NEG': 0.7871354818344116, 'NEU': 0.1974511295557022, 'POS': 0.015413458459079266}"
"Apr 4, 2024 @ 01:58:06.000","#CarroCompletoXochitl💛💙❤️#SantiagoTaboadaJefeDeGobiernoCDMX💙💛❤️#RocioBarreraAlcaldesaDeVenustianoCarranza💛💙❤️
¡Vecinos!
¡Acabemos con la Mafia de los Moreno en la Alcaldía Venustiano Carranza!
¡Echa un vistazo al vídeo de ara! #TikTok https://t.co/o1jotgAAvp",0,https://twitter.com/Adolfo531405101/status/1775794961939677556,NEU,"{'NEG': 0.3952201008796692, 'NEU': 0.4965961277484894, 'POS': 0.10818382352590561}"
"Apr 4, 2024 @ 01:53:57.000","@MargaretSaldana @juarezveromex @XochitlGalvez @STaboadaMx @cynthialopezc1 POR FAVOR, retire a los ambulantes que continúan apoderándose de VIERNES A DOMINGO y DÍAS FESTIVOS del Parque Revolución en la colonia Nueva Santa María, obstruyendo el paso de peatones y deportistas.
C.c.p. @AzcapotzalcoMx",0,https://twitter.com/JorgeDelgado_MX/status/1775793918602338661,NEG,"{'NEG': 0.8867315053939819, 'NEU': 0.09886932373046875, 'POS': 0.014399189502000809}"
"Apr 4, 2024 @ 01:40:06.000",@politicomx @martibatres @lialimon @juanpadeleo @AlcaldiaAO @ClaraBrugadaM @AAtaydeR @STaboadaMx @SantiagoCreelM @AmerangelLorenz @LuisMendozaBJ @AlessandraRdlv @MaricelaGastelu @NoemiLuna_Zac @PaulinaRubioFdz @PAN_CDMX Me encanta ver llorar a los p1nch3s fachos p3nd3j0s corruptos,0,https://twitter.com/leinadmengar/status/1775790433366319210,NEG,"{'NEG': 0.8262366652488708, 'NEU': 0.1127239540219307, 'POS': 0.06103938817977905}"
"Apr 4, 2024 @ 00:46:05.000","@STaboadaMx Ustedes prometieron seguridad y ¿La guerra contra el narco?, ¿García Luna?, corrupción, falacias... Si, el PRIAN es una vil 💩, solo eso sale de la boca de estos rateros que quieren retomar el poder para llenarse los bolsillos, pena ajena les debería de dar.",0,https://twitter.com/HaruFlores28/status/1775776837362164009,NEG,"{'NEG': 0.9766552448272705, 'NEU': 0.017347747460007668, 'POS': 0.0059970589354634285}"
"Apr 4, 2024 @ 00:42:21.000","@polistermx @STaboadaMx @Chertorivski Bronco siempre estará en mi corazón, y los machetazos también.",0,https://twitter.com/Abraham97247676/status/1775775900941828307,POS,"{'NEG': 0.17556190490722656, 'NEU': 0.3564543128013611, 'POS': 0.46798375248908997}"
"Apr 4, 2024 @ 00:17:32.000","@guerisilla8 @DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx @XochitlGalvez Sólo lo obligaron a disculparse y luego le cortaron la cabeza, es desechable como la madre, no seas iluso, no seas pendejo.",0,https://twitter.com/cotardo18/status/1775769653534490669,NEG,"{'NEG': 0.8697837591171265, 'NEU': 0.10975699126720428, 'POS': 0.020459210500121117}"
"Apr 4, 2024 @ 00:17:19.000","@STaboadaMx ¿En 5 años? ¿Y los de Marcelo y López Obrador? Santiago, en el debate tenías a Clara en la lona y no lo aprovechaste, precisamente por comentarios tibios como este. A ver si no se nos voltea la elección.",0,https://twitter.com/CSolano28/status/1775769599205576896,NEG,"{'NEG': 0.9781861901283264, 'NEU': 0.017432531341910362, 'POS': 0.004381278064101934}"
"Apr 4, 2024 @ 00:14:37.000","@hromol73 @STaboadaMx Otra vez este endejo ,si savez que esa hora la dejo abandona ,el prian verdad , o se te olvidó , y si ya se van a  aguantar otros 6  años",0,https://twitter.com/gabriel40799294/status/1775768922223935510,NEG,"{'NEG': 0.9528521299362183, 'NEU': 0.040734220296144485, 'POS': 0.006413688417524099}"
"Apr 4, 2024 @ 00:07:22.000",@polistermx @STaboadaMx @Chertorivski Es  dia   de   los   inocentes   ?,0,https://twitter.com/wence_barba/status/1775767097894719732,NEU,"{'NEG': 0.31393253803253174, 'NEU': 0.5881522297859192, 'POS': 0.09791523218154907}"
"Apr 3, 2024 @ 23:58:55.000",@JorgeRoHe @AccionNacional @STaboadaMx La nena del prian,0,https://twitter.com/H1Sagarnaga/status/1775764969050505340,NEG,"{'NEG': 0.6762256026268005, 'NEU': 0.24849043786525726, 'POS': 0.07528390735387802}"
"Apr 3, 2024 @ 23:57:19.000","@Ordonez_Mx @AAtaydeR @PAN_CDMX @STaboadaMx @acostanaranjo @EmilioAlvarezI @PRD_CDMX PD 2 - cuándo vienen, para que traigan una banderita y ponerla en casa...? a mí no me ofrecieron..!!",0,https://twitter.com/macalop04816094/status/1775764566544400494,NEU,"{'NEG': 0.1881786584854126, 'NEU': 0.7781786322593689, 'POS': 0.03364268317818642}"
"Apr 3, 2024 @ 23:52:02.000","@Ordonez_Mx @AAtaydeR @PAN_CDMX @STaboadaMx @acostanaranjo @EmilioAlvarezI @PRD_CDMX 4 cosas:
1.- convenza a la población de votar por usted y no por YSQ
2.- Vinieron con una gran fiesta y mucha alegría, no como otros que pululan con cara de amargura
3.- Que no sea la única visita, POR FAVOR
4.-conteste a nuestros mensajes x aquí

SUERTE!!!🍀",0,https://twitter.com/macalop04816094/status/1775763239164620885,NEU,"{'NEG': 0.04857107251882553, 'NEU': 0.5041634440422058, 'POS': 0.4472654461860657}"
"Apr 3, 2024 @ 23:37:40.000",@polistermx @STaboadaMx @Chertorivski Sus encuestas piteras 😂 😂 😂 😂 😂 😂,0,https://twitter.com/DNITZ7/status/1775759620830585068,NEG,"{'NEG': 0.8261536359786987, 'NEU': 0.15894606709480286, 'POS': 0.014900335110723972}"
"Apr 3, 2024 @ 23:34:47.000",@mikeerrasti @TacubayaColonia @PartidoMorenaMx @AlcaldiaMHmx @FEPADE_CDMX @iecm @INEMexico @mauriciotabe @PAN_CDMX @STaboadaMx Paga lo que debes!!¡,0,https://twitter.com/Anlula/status/1775758894716903484,NEU,"{'NEG': 0.35755297541618347, 'NEU': 0.49723246693611145, 'POS': 0.14521458745002747}"
"Apr 3, 2024 @ 23:34:47.000",@mikeerrasti @TacubayaColonia @PartidoMorenaMx @AlcaldiaMHmx @FEPADE_CDMX @iecm @INEMexico @mauriciotabe @PAN_CDMX @STaboadaMx Paga lo que debes!!¡,0,https://twitter.com/Anlula/status/1775758894716903484,NEU,"{'NEG': 0.35755297541618347, 'NEU': 0.49723246693611145, 'POS': 0.14521458745002747}"
"Apr 3, 2024 @ 23:33:31.000","@STaboadaMx En cualquier lado hay accidentes chiquilín, nadie te cree por eso te corren de todos lados, más votos para morena!!!",0,https://twitter.com/MoisesS49353353/status/1775758579301031958,NEG,"{'NEG': 0.9736252427101135, 'NEU': 0.020230278372764587, 'POS': 0.006144434679299593}"
"Apr 3, 2024 @ 23:31:43.000","@STaboadaMx El caballo de Troya era el PRD, por eso perdieron la CDMX, hoy en día es el estado con mayor inversión extranjera y se ha mejorado el tema de seguridad por eso votaremos por @Claudiashein  y @ClaraBrugadaM",0,https://twitter.com/adavidsr/status/1775758123099201635,NEU,"{'NEG': 0.3574177324771881, 'NEU': 0.36793187260627747, 'POS': 0.2746504843235016}"
"Apr 3, 2024 @ 23:29:07.000",@FridaJGuillen @PAN_CDMX @STaboadaMx @AAtaydeR @JTrianaT @ferbelaunzaran @AbelFuentesRo @luisag_urena @DanyAlvarezca @AlessandraRdlv @SistemaPANCDMX Ayyy yo quiero una bolsa de esas porfis Frida 🩵,0,https://twitter.com/crislaguera/status/1775757469593071624,NEU,"{'NEG': 0.09139158576726913, 'NEU': 0.6824795007705688, 'POS': 0.226128950715065}"
"Apr 3, 2024 @ 23:23:43.000","@DOLJESSY @DesireeNavarro Bueno, entiende que son panistas, y esos p3ndej@s asi sean unos viejitos como @VicenteFoxQue ADOLECEN De P3NDEJ3Z AGUDA ejemplos, @XochitlGalvez @MarkoCortes @Mzavalagc @kenialopezr @LillyTellez @STaboadaMx @lialimon y un largo etc 🤷🏾",0,https://twitter.com/Alejandro15084/status/1775756109757694168,NEG,"{'NEG': 0.8203125596046448, 'NEU': 0.1620575189590454, 'POS': 0.01763000525534153}"
"Apr 3, 2024 @ 23:16:35.000",@MiguelPenaflor @PAN_CDMX @Congreso_CdMex @STaboadaMx @JorgeRoHe @LuisMendozaBJ @Ruben_RamHer @JorgeLara1 @maguifisher @PPMnacional @AAtaydeR @patybaezg @kenialopezr ¡Gracias por tu amistad y apoyo siempre amigo!🤗💙,0,https://twitter.com/TeRe_Cisneros/status/1775754315443196129,POS,"{'NEG': 0.06205371022224426, 'NEU': 0.45871472358703613, 'POS': 0.479231595993042}"
"Apr 3, 2024 @ 23:15:00.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Esos son puñales, no lo harán al igual que el ignorante @lopezobrador_ #NarcoPresidenteAMLO31",0,https://twitter.com/ntonio_l/status/1775753915742429250,NEG,"{'NEG': 0.8436959981918335, 'NEU': 0.1261320859193802, 'POS': 0.030171940103173256}"
"Apr 3, 2024 @ 23:11:20.000",@kenialopezr @XochitlGalvez @santiagotaboada @lialimon @MargaretSaldana @LuisMendozaBJ Y si pierden....no pasa nada.,0,https://twitter.com/inacito5olvido/status/1775752994782400865,NEU,"{'NEG': 0.19500534236431122, 'NEU': 0.6449689269065857, 'POS': 0.1600257307291031}"
"Apr 3, 2024 @ 23:04:07.000","@DuniaLudlow @ClaraBrugadaM A ver zoqueta. Llevo 12 años llendo a consulta mensual a Iztapalapa y la Calz de Iztapalapa y la Viga se ven espantosas desde entonces. Ni un camellón han arreglado, ni el pavimento. Los mismos hoyos desde entonces  a parte del narco menudeo que hay. #TaboadaJefeDeGobiernoCDMX",0,https://twitter.com/laurivme/status/1775751180477456416,NEG,"{'NEG': 0.9802902340888977, 'NEU': 0.016146453097462654, 'POS': 0.003563292557373643}"
"Apr 3, 2024 @ 23:03:54.000",@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx ¿disculpa por tener un grupo o clan que viene siendo delincuencia organizada? lo de este muchacho p3nd3jo fue un exabrupto de un niño mimado solamente. solo afecto a los guaruras de ese antro. pidio disculpas. los trivagos ya se robaron miles de millones. no camparen. es carcel.,0,https://twitter.com/amokan/status/1775751125083263126,NEG,"{'NEG': 0.9095049500465393, 'NEU': 0.07609786093235016, 'POS': 0.014397121965885162}"
"Apr 3, 2024 @ 22:43:58.000",@DanyAlvarezca @GobCDMX @STaboadaMx @PAN_CDMX @ElBaronNews_ @AtypicalTeve @SocCivilMx @TlalpanVecinos @JTrianaT @ferbelaunzaran @luisag_urena @JorgeLara1 Habrá transmisión del #DebatePresidencial del domingo en el CEN del PAN ? 🥺🙏🏻,0,https://twitter.com/samara_ghost/status/1775746107613548826,NEU,"{'NEG': 0.42689862847328186, 'NEU': 0.5300396680831909, 'POS': 0.04306172579526901}"
